Session,Team,No,Space,Action,Erros,Attempts,Score
4,POL,19,3,5,0.0,0.0,0.0
4,POL,3,1,1,0.0,0.0,0.0
4,POL,21,8,3,1.0,0.0,0.0
4,POL,21,8,8,0.0,0.0,0.0
4,POL,19,2,5,0.0,0.0,0.0
4,POL,21,2,1,0.0,0.0,1.0
4,POL,16,10,6,0.0,0.0,0.0
4,POL,16,10,6,0.0,0.0,0.0
4,POL,20,3,2,1.0,0.0,0.0
4,POL,16,7,8,0.0,0.0,0.0
4,POL,19,2,5,0.0,0.0,0.0
4,POL,6,1,1,0.0,0.0,1.0
4,POL,15,3,2,1.0,0.0,0.0
4,POL,15,3,2,0.0,0.0,0.0
4,POL,21,5,8,0.0,1.0,0.0
4,POL,19,2,5,0.0,1.0,0.0
4,POL,21,1,1,0.0,0.0,0.0
4,POL,6,6,3,0.0,0.0,0.0
4,POL,19,1,5,0.0,0.0,0.0
4,POL,6,1,1,0.0,0.0,1.0
4,POL,19,12,4,0.0,0.0,0.0
4,POL,15,2,2,1.0,0.0,0.0
4,POL,21,6,8,0.0,0.0,0.0
4,POL,6,4,5,0.0,0.0,0.0
4,POL,21,1,1,0.0,0.0,1.0
4,POL,21,11,6,1.0,0.0,0.0
4,POL,15,11,6,1.0,0.0,0.0
4,POL,21,5,8,0.0,1.0,0.0
4,POL,19,2,5,0.0,0.0,0.0
4,POL,16,1,1,0.0,0.0,1.0
4,POL,6,7,6,0.0,0.0,0.0
4,POL,15,5,8,0.0,0.0,0.0
4,POL,19,1,5,0.0,0.0,0.0
4,POL,16,3,1,0.0,0.0,0.0
4,POL,20,13,2,0.0,0.0,0.0
4,POL,19,5,3,0.0,0.0,0.0
4,POL,21,1,5,0.0,0.0,0.0
4,POL,6,1,1,0.0,0.0,0.0
4,POL,20,2,3,0.0,0.0,0.0
4,POL,19,3,5,0.0,0.0,0.0
4,POL,6,3,1,0.0,0.0,0.0
4,POL,6,3,3,0.0,0.0,0.0
4,POL,19,3,3,0.0,0.0,0.0
4,POL,16,2,1,0.0,0.0,0.0
4,POL,20,2,2,0.0,0.0,0.0
4,POL,17,7,3,0.0,0.0,0.0
4,POL,20,2,5,0.0,0.0,0.0
4,POL,16,1,1,0.0,0.0,0.0
4,POL,20,1,2,1.0,0.0,0.0
4,POL,21,8,8,0.0,1.0,0.0
4,POL,16,10,6,0.0,0.0,0.0
4,POL,19,3,2,0.0,0.0,0.0
4,POL,19,2,5,0.0,0.0,0.0
4,POL,6,1,1,0.0,0.0,0.0
4,POL,6,6,3,1.0,0.0,0.0
4,POL,20,12,6,0.0,0.0,1.0
4,POL,20,12,6,0.0,0.0,0.0
4,POL,16,8,3,1.0,0.0,0.0
4,POL,19,2,5,0.0,0.0,0.0
4,POL,21,1,1,0.0,0.0,1.0
4,POL,23,10,6,1.0,0.0,0.0
4,POL,21,6,8,0.0,0.0,0.0
4,POL,19,6,5,0.0,0.0,0.0
4,POL,21,1,1,0.0,0.0,1.0
4,POL,15,2,2,1.0,0.0,0.0
4,POL,19,5,5,0.0,0.0,0.0
4,POL,16,1,1,0.0,0.0,1.0
4,POL,15,11,6,0.0,0.0,1.0
4,POL,15,11,6,0.0,0.0,0.0
4,POL,16,1,2,1.0,0.0,0.0
4,POL,21,8,8,0.0,0.0,0.0
4,POL,19,5,5,0.0,0.0,0.0
4,POL,16,1,1,0.0,0.0,1.0
4,POL,19,3,5,0.0,0.0,0.0
4,POL,17,1,3,0.0,0.0,0.0
4,POL,20,2,3,0.0,0.0,0.0
4,POL,19,2,3,0.0,0.0,0.0
4,POL,17,4,3,1.0,0.0,0.0
4,POL,21,8,8,0.0,1.0,0.0
4,POL,19,2,5,0.0,1.0,0.0
4,POL,20,2,1,0.0,0.0,1.0
4,POL,20,3,2,1.0,0.0,0.0
4,POL,17,8,8,0.0,0.0,0.0
4,POL,16,13,3,0.0,0.0,0.0
4,POL,21,13,3,0.0,0.0,0.0
4,POL,6,6,3,0.0,0.0,0.0
4,POL,20,2,2,1.0,0.0,0.0
4,POL,21,7,8,0.0,0.0,0.0
4,POL,19,2,5,0.0,0.0,0.0
4,POL,16,2,1,0.0,0.0,1.0
5,JAP,5,11,6,0.0,0.0,0.0
5,JAP,20,4,3,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,6,7,3,1.0,0.0,0.0
5,JAP,20,8,8,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,1.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,8,9,3,0.0,0.0,0.0
5,JAP,5,6,5,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,1,3,2,0.0,0.0,0.0
5,JAP,8,6,3,0.0,0.0,0.0
5,JAP,5,4,5,0.0,1.0,0.0
5,JAP,1,3,1,0.0,0.0,1.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,6,4,3,0.0,0.0,0.0
5,JAP,8,13,5,0.0,0.0,0.0
5,JAP,7,1,1,1.0,0.0,0.0
5,JAP,7,7,8,0.0,1.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,1,3,1,0.0,0.0,1.0
5,JAP,1,12,6,0.0,0.0,0.0
5,JAP,7,1,2,1.0,0.0,0.0
5,JAP,5,8,8,0.0,0.0,0.0
5,JAP,8,5,5,0.0,1.0,0.0
5,JAP,2,2,1,0.0,0.0,1.0
5,JAP,7,11,6,1.0,0.0,0.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,6,1,2,1.0,0.0,0.0
5,JAP,5,7,3,0.0,0.0,0.0
5,JAP,8,5,5,0.0,0.0,0.0
5,JAP,5,1,1,1.0,0.0,0.0
5,JAP,8,10,6,0.0,0.0,0.0
5,JAP,6,2,2,1.0,0.0,0.0
5,JAP,20,5,8,0.0,0.0,0.0
5,JAP,5,13,5,0.0,0.0,0.0
5,JAP,7,4,1,0.0,0.0,0.0
5,JAP,1,3,2,0.0,0.0,0.0
5,JAP,8,3,5,0.0,1.0,0.0
5,JAP,5,5,1,0.0,0.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,7,1,2,1.0,0.0,0.0
5,JAP,8,5,5,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,2,1,2,1.0,0.0,0.0
5,JAP,7,7,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,7,2,2,0.0,0.0,1.0
5,JAP,1,10,6,1.0,0.0,0.0
5,JAP,7,9,6,0.0,0.0,0.0
5,JAP,5,1,2,1.0,0.0,0.0
5,JAP,2,7,4,0.0,0.0,0.0
5,JAP,6,3,2,1.0,0.0,0.0
5,JAP,5,8,8,0.0,1.0,0.0
5,JAP,8,3,5,0.0,0.0,0.0
5,JAP,6,2,1,1.0,0.0,0.0
5,JAP,5,7,8,0.0,0.0,0.0
5,JAP,8,3,5,0.0,1.0,0.0
5,JAP,1,6,1,0.0,0.0,1.0
5,JAP,8,10,4,0.0,0.0,0.0
5,JAP,1,3,2,0.0,0.0,0.0
5,JAP,8,3,3,0.0,1.0,0.0
5,JAP,7,5,5,0.0,1.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,8,6,3,0.0,1.0,0.0
5,JAP,7,5,5,0.0,1.0,0.0
5,JAP,1,3,1,0.0,0.0,1.0
5,JAP,5,1,2,1.0,0.0,0.0
5,JAP,5,10,6,1.0,0.0,0.0
5,JAP,7,7,8,0.0,0.0,0.0
5,JAP,7,2,2,1.0,0.0,0.0
5,JAP,20,8,8,0.0,1.0,0.0
5,JAP,8,3,5,0.0,1.0,0.0
5,JAP,6,3,1,1.0,0.0,0.0
5,JAP,6,12,4,1.0,0.0,0.0
5,JAP,7,7,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,2,2,1,0.0,0.0,1.0
5,JAP,1,10,6,0.0,0.0,0.0
5,JAP,2,2,2,1.0,0.0,0.0
5,JAP,12,10,6,0.0,0.0,0.0
5,JAP,16,1,2,1.0,0.0,0.0
5,JAP,9,2,5,0.0,1.0,0.0
5,JAP,16,3,1,0.0,0.0,1.0
5,JAP,2,12,4,0.0,0.0,1.0
5,JAP,6,2,2,0.0,0.0,0.0
5,JAP,6,2,3,0.0,0.0,0.0
5,JAP,9,5,5,0.0,0.0,0.0
5,JAP,5,1,1,0.0,0.0,1.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,6,1,2,0.0,0.0,1.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,12,8,8,0.0,0.0,0.0
5,JAP,5,1,1,1.0,0.0,0.0
5,JAP,16,13,5,0.0,0.0,0.0
5,JAP,5,5,1,0.0,0.0,0.0
5,JAP,16,3,1,0.0,0.0,1.0
5,JAP,16,12,6,1.0,0.0,0.0
5,JAP,5,9,8,0.0,0.0,0.0
5,JAP,20,13,5,0.0,0.0,0.0
5,JAP,1,5,1,0.0,0.0,0.0
5,JAP,1,1,2,1.0,0.0,0.0
5,JAP,5,8,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,1,12,6,0.0,0.0,0.0
5,JAP,2,2,2,0.0,0.0,0.0
5,JAP,5,8,3,1.0,0.0,0.0
5,JAP,5,5,3,0.0,0.0,0.0
5,JAP,20,5,5,0.0,0.0,0.0
5,JAP,7,1,1,0.0,0.0,1.0
5,JAP,8,3,2,0.0,0.0,0.0
5,JAP,1,6,3,0.0,0.0,0.0
5,JAP,8,3,5,0.0,0.0,0.0
5,JAP,7,1,1,0.0,0.0,0.0
5,JAP,7,11,6,1.0,0.0,0.0
5,JAP,20,5,8,0.0,1.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,2,2,3,0.0,1.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,5,1,1,0.0,0.0,1.0
5,JAP,2,12,4,1.0,0.0,0.0
5,JAP,7,5,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,1.0
5,JAP,8,11,6,0.0,0.0,0.0
5,JAP,8,5,3,1.0,0.0,0.0
5,JAP,5,6,3,0.0,1.0,0.0
5,JAP,8,3,5,0.0,1.0,0.0
5,JAP,5,3,2,0.0,0.0,0.0
5,JAP,5,3,2,0.0,0.0,0.0
5,JAP,20,8,3,1.0,0.0,0.0
5,JAP,6,6,8,0.0,1.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,5,3,3,1.0,0.0,0.0
5,JAP,12,6,8,0.0,1.0,0.0
5,JAP,8,3,5,0.0,1.0,0.0
5,JAP,6,2,1,0.0,0.0,1.0
5,JAP,12,10,6,0.0,0.0,0.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,2,2,2,1.0,0.0,0.0
5,JAP,12,8,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,1,6,3,0.0,0.0,0.0
5,JAP,2,2,3,0.0,0.0,0.0
5,JAP,2,4,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,2,2,1,0.0,0.0,1.0
5,JAP,1,12,6,0.0,0.0,1.0
5,JAP,1,12,6,0.0,0.0,1.0
5,JAP,2,5,8,0.0,0.0,0.0
5,JAP,8,6,5,0.0,0.0,0.0
5,JAP,12,5,3,1.0,0.0,0.0
5,JAP,7,7,8,0.0,0.0,0.0
5,JAP,7,1,1,0.0,0.0,1.0
5,JAP,7,10,6,1.0,0.0,0.0
5,JAP,20,8,8,0.0,0.0,0.0
5,JAP,8,2,2,0.0,0.0,0.0
5,JAP,8,2,3,0.0,0.0,0.0
5,JAP,7,2,5,0.0,0.0,0.0
5,JAP,12,1,1,0.0,0.0,1.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,6,3,2,1.0,0.0,0.0
5,JAP,12,7,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,12,1,1,0.0,0.0,0.0
5,JAP,7,1,3,0.0,0.0,0.0
5,JAP,6,1,3,0.0,0.0,0.0
5,JAP,20,4,3,0.0,0.0,0.0
5,JAP,1,6,3,1.0,0.0,0.0
5,JAP,8,10,6,0.0,0.0,0.0
5,JAP,8,6,5,0.0,0.0,0.0
5,JAP,7,2,1,0.0,0.0,0.0
5,JAP,6,1,2,0.0,0.0,1.0
5,JAP,8,10,6,0.0,0.0,0.0
5,JAP,7,8,3,1.0,0.0,0.0
5,JAP,2,6,8,0.0,0.0,0.0
5,JAP,6,2,1,0.0,0.0,0.0
5,JAP,8,6,3,0.0,0.0,0.0
5,JAP,7,5,5,0.0,0.0,0.0
5,JAP,12,3,1,1.0,0.0,0.0
5,JAP,12,6,8,0.0,1.0,0.0
5,JAP,8,3,5,0.0,0.0,0.0
5,JAP,12,6,8,0.0,1.0,0.0
5,JAP,9,2,5,0.0,1.0,0.0
5,JAP,12,10,6,0.0,0.0,1.0
5,JAP,12,10,6,1.0,0.0,0.0
5,JAP,12,5,8,0.0,1.0,0.0
5,JAP,9,3,5,0.0,1.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,1,3,3,1.0,0.0,0.0
5,JAP,9,2,8,0.0,0.0,0.0
5,JAP,20,5,5,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,1,2,3,0.0,1.0,0.0
5,JAP,6,3,2,1.0,0.0,0.0
5,JAP,7,7,8,1.0,0.0,0.0
5,JAP,16,12,6,0.0,0.0,0.0
5,JAP,1,3,2,0.0,0.0,0.0
5,JAP,1,10,6,1.0,0.0,0.0
5,JAP,12,8,8,0.0,1.0,0.0
5,JAP,2,2,1,0.0,0.0,1.0
5,JAP,5,11,6,0.0,0.0,0.0
5,JAP,1,6,3,1.0,0.0,0.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,1,9,3,1.0,0.0,0.0
5,JAP,12,4,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,6,2,1,0.0,0.0,1.0
5,JAP,8,10,6,0.0,0.0,0.0
5,JAP,20,4,3,1.0,0.0,0.0
5,JAP,12,6,8,0.0,0.0,0.0
5,JAP,8,9,5,0.0,0.0,0.0
5,JAP,1,1,1,0.0,0.0,0.0
5,JAP,20,4,3,0.0,0.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,5,2,1,0.0,0.0,1.0
5,JAP,12,10,6,0.0,0.0,0.0
5,JAP,12,9,3,1.0,0.0,0.0
5,JAP,12,6,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,5,1,1,0.0,0.0,1.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,1,3,2,1.0,0.0,0.0
5,JAP,5,4,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,1,1,3,0.0,0.0,0.0
5,JAP,8,3,5,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,1,3,2,1.0,0.0,0.0
5,JAP,6,5,8,0.0,0.0,0.0
5,JAP,1,3,1,1.0,0.0,0.0
5,JAP,5,10,6,0.0,0.0,0.0
5,JAP,5,5,3,1.0,0.0,0.0
5,JAP,20,8,8,0.0,1.0,0.0
5,JAP,8,2,5,0.0,0.0,0.0
5,JAP,8,2,3,0.0,0.0,0.0
5,JAP,5,2,3,0.0,0.0,0.0
5,JAP,20,8,3,0.0,0.0,0.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,5,5,3,1.0,0.0,0.0
5,JAP,8,10,6,0.0,0.0,0.0
5,JAP,8,6,3,1.0,0.0,0.0
5,JAP,12,6,8,0.0,1.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,1,1,1,1.0,0.0,0.0
5,JAP,12,10,6,1.0,0.0,0.0
5,JAP,20,5,8,0.0,0.0,0.0
5,JAP,5,1,1,0.0,0.0,0.0
5,JAP,12,4,3,0.0,1.0,0.0
5,JAP,6,2,1,0.0,0.0,1.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,6,4,3,0.0,0.0,0.0
5,JAP,8,5,3,1.0,0.0,0.0
5,JAP,12,8,8,0.0,0.0,0.0
5,JAP,8,5,5,0.0,0.0,0.0
5,JAP,1,3,1,0.0,0.0,0.0
5,JAP,20,3,3,1.0,0.0,0.0
5,JAP,12,8,8,0.0,0.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,5,1,1,0.0,0.0,0.0
5,JAP,20,2,3,0.0,1.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,12,2,1,0.0,0.0,1.0
5,JAP,1,10,6,0.0,0.0,0.0
5,JAP,20,8,3,1.0,0.0,0.0
5,JAP,5,10,6,0.0,0.0,0.0
5,JAP,12,4,8,0.0,0.0,0.0
5,JAP,9,4,5,0.0,0.0,0.0
5,JAP,16,3,1,0.0,0.0,1.0
5,JAP,2,12,4,0.0,0.0,0.0
5,JAP,6,2,2,1.0,0.0,0.0
5,JAP,5,8,8,0.0,0.0,0.0
5,JAP,16,3,1,0.0,0.0,0.0
5,JAP,20,3,3,0.0,1.0,0.0
5,JAP,9,2,5,0.0,1.0,0.0
5,JAP,6,2,1,0.0,0.0,1.0
5,JAP,16,12,6,0.0,0.0,0.0
5,JAP,20,7,3,0.0,0.0,0.0
5,JAP,1,2,1,0.0,0.0,0.0
5,JAP,20,5,3,1.0,0.0,0.0
5,JAP,12,10,6,0.0,0.0,0.0
5,JAP,12,8,3,1.0,0.0,0.0
5,JAP,20,5,8,0.0,1.0,0.0
5,JAP,8,2,5,0.0,1.0,0.0
5,JAP,5,1,1,0.0,0.0,0.0
5,JAP,12,4,3,0.0,0.0,0.0
5,JAP,1,1,3,0.0,0.0,0.0
5,JAP,8,3,5,0.0,0.0,0.0
5,JAP,12,5,1,0.0,0.0,1.0
5,JAP,6,12,4,0.0,0.0,0.0
5,JAP,1,10,6,1.0,0.0,0.0
5,JAP,5,10,6,0.0,0.0,0.0
5,JAP,6,8,8,0.0,0.0,0.0
5,JAP,8,4,5,0.0,0.0,0.0
5,FRA,11,1,5,0.0,0.0,0.0
5,FRA,14,1,1,0.0,0.0,0.0
5,FRA,14,2,2,0.0,0.0,1.0
5,FRA,19,8,3,1.0,0.0,0.0
5,FRA,19,5,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,0.0
5,FRA,4,6,3,0.0,0.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,17,1,1,0.0,0.0,0.0
5,FRA,17,4,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,17,1,1,0.0,0.0,0.0
5,FRA,14,3,2,0.0,0.0,1.0
5,FRA,19,1,2,1.0,0.0,0.0
5,FRA,2,8,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,19,1,3,1.0,0.0,0.0
5,FRA,11,11,6,1.0,0.0,0.0
5,FRA,19,9,8,0.0,0.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,19,3,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,19,11,6,1.0,0.0,0.0
5,FRA,2,4,8,0.0,0.0,0.0
5,FRA,1,2,1,0.0,0.0,1.0
5,FRA,1,11,6,1.0,0.0,0.0
5,FRA,17,7,8,0.0,0.0,0.0
5,FRA,11,3,5,0.0,1.0,0.0
5,FRA,19,3,1,0.0,0.0,1.0
5,FRA,4,11,6,0.0,0.0,0.0
5,FRA,2,8,5,0.0,0.0,0.0
5,FRA,17,1,1,1.0,0.0,0.0
5,FRA,17,4,8,0.0,1.0,0.0
5,FRA,11,3,5,0.0,1.0,0.0
5,FRA,17,1,1,0.0,0.0,0.0
5,FRA,4,5,3,0.0,0.0,0.0
5,FRA,19,4,3,0.0,0.0,0.0
5,FRA,2,4,3,0.0,0.0,0.0
5,FRA,19,8,3,1.0,0.0,0.0
5,FRA,19,5,8,0.0,0.0,0.0
5,FRA,11,3,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,4,4,1,0.0,0.0,1.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,4,3,3,0.0,0.0,0.0
5,FRA,11,4,3,0.0,0.0,0.0
5,FRA,19,1,1,0.0,0.0,0.0
5,FRA,14,2,3,1.0,0.0,0.0
5,FRA,11,5,5,0.0,0.0,0.0
5,FRA,4,6,1,0.0,0.0,1.0
5,FRA,11,11,6,1.0,0.0,0.0
5,FRA,19,6,8,0.0,0.0,0.0
5,FRA,11,5,5,0.0,0.0,0.0
5,FRA,4,1,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,4,3,2,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,1,1,2,1.0,0.0,0.0
5,FRA,17,4,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,17,1,1,0.0,0.0,0.0
5,FRA,2,2,3,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,1,2,1,0.0,0.0,0.0
5,FRA,17,1,2,1.0,0.0,0.0
5,FRA,1,6,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,4,1,1,0.0,0.0,1.0
5,FRA,1,11,6,1.0,0.0,0.0
5,FRA,2,5,8,0.0,1.0,0.0
5,FRA,4,11,6,0.0,0.0,0.0
5,FRA,4,11,6,1.0,0.0,0.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,2,5,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,14,2,1,0.0,0.0,1.0
5,FRA,25,12,4,1.0,0.0,0.0
5,FRA,19,4,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,1,2,1,0.0,0.0,1.0
5,FRA,11,11,6,0.0,0.0,0.0
5,FRA,19,1,2,1.0,0.0,0.0
5,FRA,2,6,8,0.0,0.0,0.0
5,FRA,11,13,3,1.0,0.0,0.0
5,FRA,1,1,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,1,1,1,0.0,0.0,0.0
5,FRA,11,6,3,1.0,0.0,0.0
5,FRA,17,5,5,0.0,0.0,0.0
5,FRA,19,6,8,0.0,0.0,0.0
5,FRA,11,2,5,1.0,0.0,0.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,2,2,5,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,2,4,3,1.0,0.0,0.0
5,FRA,1,11,6,0.0,0.0,0.0
5,FRA,11,5,3,0.0,0.0,0.0
5,FRA,19,2,5,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,19,8,3,1.0,0.0,0.0
5,FRA,2,8,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,1,11,6,0.0,0.0,0.0
5,FRA,14,2,2,0.0,0.0,0.0
5,FRA,4,3,2,1.0,0.0,0.0
5,FRA,1,13,3,0.0,0.0,0.0
5,FRA,11,5,5,0.0,0.0,0.0
5,FRA,17,1,1,0.0,0.0,0.0
5,FRA,4,3,2,0.0,0.0,0.0
5,FRA,4,11,6,0.0,0.0,0.0
5,FRA,2,4,3,0.0,0.0,0.0
5,FRA,4,3,2,0.0,0.0,0.0
5,FRA,19,4,3,1.0,0.0,0.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,17,5,3,1.0,0.0,0.0
5,FRA,17,6,8,0.0,0.0,0.0
5,FRA,11,2,1,0.0,0.0,1.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,14,2,2,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,19,1,1,0.0,0.0,1.0
5,FRA,11,4,3,0.0,0.0,0.0
5,FRA,17,5,5,0.0,0.0,0.0
5,FRA,19,1,1,0.0,0.0,0.0
5,FRA,19,1,2,0.0,0.0,1.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,14,5,3,1.0,0.0,0.0
5,FRA,17,5,8,0.0,1.0,0.0
5,FRA,11,3,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,11,11,6,1.0,0.0,0.0
5,FRA,2,13,5,0.0,0.0,0.0
5,FRA,19,3,1,0.0,0.0,1.0
5,FRA,19,11,1,0.0,0.0,0.0
5,FRA,19,11,6,0.0,0.0,1.0
5,FRA,1,1,2,0.0,0.0,0.0
5,FRA,19,6,3,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,11,6,3,1.0,0.0,0.0
5,FRA,19,9,8,1.0,0.0,0.0
5,FRA,19,9,8,0.0,0.0,0.0
5,FRA,17,13,3,1.0,0.0,0.0
5,FRA,1,11,6,0.0,0.0,0.0
5,FRA,4,3,2,0.0,0.0,0.0
5,FRA,11,6,3,0.0,0.0,0.0
5,FRA,19,5,5,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,1,11,6,0.0,0.0,0.0
5,FRA,1,5,3,1.0,0.0,0.0
5,FRA,2,4,3,1.0,0.0,0.0
5,FRA,17,4,8,0.0,0.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,17,1,1,0.0,0.0,1.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,11,3,2,0.0,0.0,0.0
5,FRA,2,5,3,0.0,0.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,17,10,6,1.0,0.0,0.0
5,FRA,17,9,8,0.0,1.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,19,1,1,0.0,0.0,0.0
5,FRA,17,8,3,0.0,0.0,0.0
5,FRA,11,6,5,0.0,0.0,0.0
5,FRA,4,6,1,1.0,0.0,0.0
5,FRA,17,6,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,17,3,1,0.0,0.0,1.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,1,2,2,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,0.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,19,7,3,1.0,0.0,0.0
5,FRA,11,11,6,0.0,0.0,0.0
5,FRA,19,1,2,0.0,0.0,1.0
5,FRA,11,11,6,0.0,0.0,0.0
5,FRA,11,5,3,0.0,0.0,0.0
5,FRA,2,5,5,0.0,0.0,0.0
5,FRA,17,6,3,0.0,0.0,0.0
5,FRA,2,5,3,0.0,0.0,0.0
5,FRA,17,6,5,0.0,0.0,0.0
5,FRA,19,1,1,0.0,0.0,1.0
5,FRA,11,11,6,0.0,0.0,1.0
5,FRA,11,11,6,0.0,0.0,1.0
5,FRA,11,11,6,1.0,0.0,0.0
5,FRA,2,8,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,17,1,1,0.0,0.0,1.0
